Province,Accommodation,Category/ranking,Email,Tel,Fax,Address
Marrakech,Riad El Arsat,Maison d'hôte,nicolebousset@yahoo.fr,024.38.75.67/061-58-27-49,024.38.76.05,"10,DERB CHEMAA ARSAT LOUGHZAIL"
Marrakech,Riad El AZ,Maison d'hôte,Info@terremaroc.com,024.43.71.89 065.07.09.00,024.43.71.89,"152, Derb Sidi M'Barek Sidi Mimoune"
Marrakech,Riad El Borj,Maison d'hôte,Ryadelborj@wanadoo.net.ma,024.39.12.23. 065.24.83.02,024/39.12.23, 63 DERB MY ABDELKADER DERB DABACHI
Marrakech,Riad El Cadi,Maison d'hôte,riyadalcadi@iam.net.ma,044.37.86.55,024.37.84.78,"159,derb moulay abdelkader DERB DABACHI      "
Marrakech,RIAD EL FARAH,Maison d'hôte,,,,35 derb el oualidine ksibt n'hass.Kasba
Marrakech,Riad El Faran,Maison d'hôte,ryadelfaran@menara.ma,024.38.28.06,024.38.28.06,"156,DERB EL FARRANE SIDI AHMED SOUSSI"
Marrakech,Riad El Faris,Maison d'hôte,,024-38-44-72,024-38-64-81,N° 14 Derb Cherki Zaouia Abbasia
Marrakech,Riad El Fenn,Maison d'hôte,,024.44.12.11/024-44-12-10,             _,"2,derb moulay abdellah ben hessein laksour"
Marrakech,Riad El Filali,Maison d'hôte,Carly.rouma@wanadoo.fr,024/43.78.54,024/34.78.54,52 Derb Taht Sour Lakbir Zaouia El abbassia
Marrakech,Riad el kheir,Maison d'hôte,,06.64.03.87.28,,20 derb el kheir hay essalam
Marrakech,Riad el maarouf,Maison d'hôte,,,,medina
Marrakech,Riad el mansour,Maison d'hôte,info@riadelmansour.com,024/38-15-77,024/38-15-99,"227,derb jdid,bab doukkala  medina  marrakech"
Marrakech,Riad El Mezouar,Maison d'hôte,info@mezouar.com,024/38.09.49,024/38.09.43,28 Derb El hammam Issebtinne
Marrakech,Riad El ouarda,Maison d'hôte,elouarda@yahoo.fr,0524 -38-57-14024/38.57.14,0524 -38-57-10,"5,derbe taht sour lakbirquartier zaouia el abassia"
Marrakech,Riad el wafa,Maison d'hôte,,,,n 77.78 derb touareg berrima 
Marrakech,RIAD EL WARDA,Maison d'hôte,Info@medina-evasion.com,024-38-50-09,024-38-50-09,3 Derb El Arsa Riad Zitoun Jdid
Marrakech,Riad El wiam,Maison d'hôte,,061/32.55.10,,"24,25 derb gnawa, ben salah"
Marrakech,Riad Elaltair,Maison d'hôte, max.fogarty@wanadoo.fr,024.38.52.24/061 36 19 99,,"21,Derb Zaouia, Bab Doukala"
Marrakech,Riad electica,Maison d'hôte,,024/37/60/05,,"35,DERB RAOUDA,RIADLAAROUS"
Marrakech,Riad elias,Maison d'hôte,,024-38-72-28,024-38-64-92,6 Derb Nas Rial Ben Salh
Marrakech,Riad elisabeth,Maison d'hôte,,0613/63-86-18,riad-elizabeth@hotmail.com,"derb el baroud 33, hariessoura"
Marrakech,Riad Elzohar,Maison d'hôte,ryadmarrakech2001@yahoo.fr,024.37.60.70,024-37.60.70,"56,derb El Hammame, Mouassine 128,Derb sennane"
Marrakech,Riad Enija,Maison d'hôte,riadenija@menara.ma,024.44.09.26 / 024/44.00.14,024.44.27.00,"9,DERB MESFIOUI RAHBA LAKDIMA"
Marrakech,Riad Ennafoura,Maison d'hôte,riadomaroc@menara.ma,024.43.19.00,024.43.17.86,5 Derb Sidi Bennacer Kaat Bennahid
Marrakech,Riad Esprit Du Maroc,Maison d'hôte,Espritdumaroc@           building-fr.com,024.42.77.85,024.39.01.23,"17,DERB BELBEKKAR ZAOUIAT LAHDAR"
Marrakech,Riad essaada,Maison d'hôte,,024-42-92-55,024-39-16-70,37 Derb Abid Allah Mouassine
Marrakech,Riad Essalam,Maison d'hôte,riadallasanta@yahoo.fr,0524 /42.71.78,024/42.71.78,2 Derb Maâden Sidi Aabdelaziz
Marrakech,Riad essaoussan,Maison d'hôte,,024.44.49.12./,024.44.49.12,"25,DERB EL GANAYEZ,MOUASSINE"
Marrakech,Riad fantazia,Maison d'hôte,,024.37.66.53,024.38.56.04,"11,Arsat Loghzail"
Marrakech,Riad Farnatchi,Maison d'hôte,lynn@riadfarnatchi.com,024.38.49.10,024.38.49.13,"2,DERB EL FARNATCHI KAAT BEN NAHID"
Marrakech,Riad Fatinat Marrakech,Maison d'hôte,,024.38.64.23,024.38.64.23,61.derb arsat aouzal bab doukkala
Marrakech,Riad Flam,Maison d'hôte,,05.24.44.01.01,05.24.38.29.52,114 derb sidi moussa riad zitoune jdid
Marrakech,Riad ghalia,Maison d'hôte,,024/37.62.69  075/74.75.04,024/37.62.69,21 DERN LAKHMISS LMOKF
Marrakech,Riad grably,Maison d'hôte,infos@medina-evasion.com,024.38.50.09 ,024.38.50.09,"8,DERB EL ARSA RIAD ZITOUN"
Marrakech,Riad Habib,Maison d'hôte,riadhabib@iam.net.ma,024/43.19.00,024/43.49.12,14 Derb Abid Allah mouassine
Marrakech,Riad Habib Alah,Maison d'hôte,riadhabib2@yahoo.fr,024/43-19-00/071/51.97.14,024/43-49-12,26 Derb Sidi Boulafdail
Marrakech,Riad Habiba,Maison d'hôte,valeriejarmache@@gmail.com,024.38.21.04 064.99.05.07,024/38.26.36,82 Derb Jamaâ Riad Zitoun Jdid
Marrakech,Riad hamza,Maison d'hôte,,024/44.39.71/024.44.02.35,024.44.28.84,108;SIDI BOULOUKATE
Marrakech,RIAD HASSINA NAKHIL,Maison d'hôte,,,,11 DERB ASSABAN RIAD LAAROUS     
Marrakech,RIAD HASSNA,Maison d'hôte,,024.44.12.01,024.44.12.01,"33, drb my abdellah ben hssain,laksour"
Marrakech,Riad Helen,Maison d'hôte,,024.32.98.22,024.32.93.23,"128,derb arsat aouzal bab doukkala"
Marrakech,Riad Hirougui,Maison d'hôte,Contact@herougui.com,024/37.84.54,024/38.09.43,3-4 Derb Herougui Azbert
Marrakech,Riad houdou,Maison d'hôte,ryadhoudou@menara.ma,024/38/21/58,024/38/21/58,"54, DERB EL HAMMAM"
Marrakech,Riad Idra,Maison d'hôte,direction.ruadidra@menara.m,024.39.17.77,024.39.17.85,"105, derb Tizougarine , Dar El Bacha"
Marrakech,Riad Ifoulki,Maison d'hôte,riadifoulki@riadifoulki.com,024.38.56.56,024.38.56.56,11 derb mokaddam arset lghzael
Marrakech,Riad indigo,Maison d'hôte,,,,56.57 derb touareg mellah
Marrakech,Riad irene,Maison d'hôte,Pascal-vilpoux@free.fr,065/92.18.56,,36 kaaakhlige sidi benslimane
Marrakech,Riad isis el siam,Maison d'hôte,contact@darelsiam.com,024/38.45.50,024/38.45.50,derb dabachi jdid n°12
Marrakech,Riad Itrane,Maison d'hôte,,024/38.05.02,024/38.05.03,"105,Derb Jamaa, Derb Dabachi"
Marrakech,Riad j adore,Maison d'hôte,,024/37.50.99,,"105,   DERB DABACHI"
Marrakech,RIAD JARDIN D ABDOU,Maison d'hôte,,024/38.15.04,,"2, derb el makina, arset el baraka"
Marrakech,RIAD JARDIN DES REVES,Maison d'hôte,,024.38.97.29,024.38.97.29,"70,derb sidi lahcen ou ali bab doukkala"
Marrakech,Riad jawad,Maison d'hôte,,24380322,,douar zemran ouladsaid syba.
Marrakech,Riad jbel lakhdar,Maison d'hôte,contact@riadjbellakhdar.com,024/37.50.94,024/37.50.94,"28, RUE JBEL LAKHDAR RMILA"
Marrakech,Riad jddi,Maison d'hôte,,024 37 50 56 064 40 85 18,,12 derb oumba bab doukkala
Marrakech,Riad Jmiaa,Maison d'hôte,,070/26.30.91,,142 Derb Chemaâ Derb El Qadi
Marrakech,Riad jnane leila,Maison d'hôte,contact@jnanelaila.com,061.40.48.43,,"Km 6,5, douar Hbichate, Route de l'Ourika"
Marrakech,RIAD JOMANA,Maison d'hôte,,024.37.53.11,024.37.53.11,"62, derb arsat aouzal bab doukkala "
Marrakech,Riad Jona,Maison d'hôte,riadjona@hotmail.com,024/42/73/49,024/39/13/71,34 derb jdid riad zitoune lkdim
Marrakech,Riad jonan,Maison d'hôte,riad.jonan@menara.com,024 38 64 48,,35 derb bzou kasbah medina
Marrakech,Riad Julia,Maison d'hôte,avalino@menara.ma,024/37.60.22,024/37.60.22,14 Derb El Halfaoui Bab Doukkala
Marrakech,Riad Kaiss,Maison d'hôte,riad@riadkaiss.com,024.44.01.41,024.44.01.41,"65,DERB JDID RIAD ZITOUN LAKDIM"
Marrakech,Riad Kalifa,Maison d'hôte,Riad-medina@wanadoo.fr,024/42.65.17,024/42.75.22,73 Derb Jdid Riad Zitoun Lakdim
Marrakech,RIAD KALILA,Maison d'hôte,,024.39.16.82,,"65,derb snane mouassine"
Marrakech,Riad kalipau,Maison d'hôte,,024-37-55-83,,"14, Derb Ben Zina, Kasbah"
Marrakech,Riad Kantzaro,Maison d'hôte,,05.24.32.89.12,,km 10 route de fez
Marrakech,Riad Karim,Maison d'hôte,contact@riadkarim.com,024.38.56.76,024.38.56.76,"26 charij Gnawa,kasbah"
Marrakech,Riad Karmela,Maison d'hôte,Contact@riadkarmela.com,024-38-79-37/061.36.53.06,024/38.79.37,"10, derb el ferrane azbezt"
Marrakech,Riad kasbah,Maison d'hôte,,,,128 derb dr labdia kasbah
Marrakech,Riad kechmara,Maison d'hôte,riadkechmara@hotmail.fr,024.38.42.18,,"31,derb jdid,laksour"
Marrakech,Riad Ker Saada,Maison d'hôte,ker.saada@laposte.net,024/42.63.40/070.95.75.66,024-38-76-58,28 Derb El Arsa Kannaria
Marrakech,Riad khabia,Maison d'hôte,,073-08-16-82,,"N° 6, Derb Chtoka"
Marrakech,RIAD KHADIJA,Maison d'hôte,,024.37.56.40,024.37.56.40,98.derb el cadi Azbezt
Marrakech,Riad Khamssa,Maison d'hôte,cofi@libertysurf.fr,024.38.72.23,             _,"2 ,DERB BEN KHALTI SIDI GHANEM BAB KHMIS"
Marrakech,Riad kheirredine ex esmeralda,Maison d'hôte,contacts@ryadesmeralda.com,024/38.63.64,044/38.63.64,44 Derb Draoua Quartier Sidi Ben Slimane
Marrakech,Riad Khmissa,Maison d'hôte,Info@riad-khmissa.com,024-38-69-85/070-01-73-67,024-38-69-85,N°1 KAA EL HOUMA RIAD ZITOUN JDID
Marrakech,Riad Kniza,Maison d'hôte,riadkniza@riadkniza.com,0524.37.69.42,0524.37.83.65,"34,derb l'hotel El guernaoui bab doukkalla "
Marrakech,Riad Ksiba,Maison d'hôte,contact@riadksiba@menara.ma,024.38.98.38,024.38.56.50,"147,DERB KBALA KASBAH"
Marrakech,Riad l arabesque,Maison d'hôte,,05.24.37.60.20,05.24.37.60.20,1 derb kennariat jdida kennariat
Marrakech,Riad La Maison Des Citron,Maison d'hôte,direction3000@menara.ma,024/42.69.41/024443569,,92 Derb Tizgzrine Rida Laârouss
Marrakech,Riad la maison nomade,Maison d'hôte,,024.38.74.14/063.23.89.16,,N°94 DB SIDI AHMED EL BARJE SIDI BENSLIMANE
Marrakech,Riad Lalla Fdila,Maison d'hôte,riadmaroc@menara.ma,024/42.91.14,024/42.91.14,17 Derb Aâlilich Kaât Benahid
Marrakech,Riad lalla moulaty,Maison d'hôte,,024.38.28.15,024.38.28.10,n°Db ZEMRANE BAB DOUKKALA
Marrakech,Riad lamia,Maison d'hôte,,024.42.76.62,024.42.76.62,N°171 BIS DB LAHRI RIAD EL MOUKHA
Marrakech,Riad Laora,Maison d'hôte,info@riadlaora.com,0524/38.38.18,0524/38.38.18,N° 1 Derb Mequadem Arset Loughzail
Marrakech,RIAD LapisLazuli,Maison d'hôte,riadalghalia@menara.ma,024-38-96-68,024-38-96-70,90 Sidi Ghanem Zaouia
Marrakech,RiAD l'aviateur,Maison d'hôte,Aerena.bordeaux@wanadoo.fr,063-78-17-83/068-94-32-35,,"15,DERB ZENBOUAA  HART SOURA"
Marrakech,Riad le clos des arts,Maison d'hôte,,024-37-51-59,024-37-51-59,"50, Derb Tbib, Riad Zitoune Jdid"
Marrakech,RIAD LE PLEIN SUD,Maison d'hôte,,024.38.07.30,024.38.07.30,56.derb derbouba arsat ihiri bab doukkala
Marrakech,Riad Lena,Maison d'hôte,Riadlena@menara.ma,02438.96.85,024.38.96.85,"8, DERB EL HAMMAM RIAD LAAROUS"
Marrakech,Riad les 3 mages,Maison d'hôte,riadmaro@menara.ma,066.08.55.78,,11 DERB JAMAA RIAD LAAROUS
Marrakech,Riad Les 5 Soeurs,Maison d'hôte,,024/34.64.68,024/34.64.68,"250, Derb El Kadi , Bab Aylane"
Marrakech,Riad les alizes,Maison d'hôte,riadlady@yahoo.co.uk,024/44-16-10,024/44-16-10,N° 37 Derb Jamaâ  Riad Zitoun Lakdim
Marrakech,Riad les borjs de la kasbahh,Maison d'hôte,info@lesborjsdelakasbah.com,0524-38-11-01/38-11-06,024-38-11-25,Rue du Mechouar Kasbah
Marrakech,Riad Les Cigognes,Maison d'hôte,riadlescigogne@yahoo.fr,024-38-47-91,,"26,RUE TOUAREG KSIBT NHAS KASBAH"
Marrakech,Riad les hibiscus,Maison d'hôte,,05.24.38.31.45,,17.18 derb sidi ben aissa derb dabachi
Marrakech,Riad Les jardins d henia,Maison d'hôte,,05.24.36.62.94,05.24.38.62.94,34 derb mnabha kasbah
Marrakech,Riad les jardins de mouassine,Maison d'hôte,,072.58.10.78,024.44.28.34,20 DERB CHORFA EL KEBIR MOUASSINE
Marrakech,Riad Les jardins Mandarines,Maison d'hôte,,024/38.22.95,,"55, Derbe El Farrane, Riad Laarous"
Marrakech,Riad les lauriers blanc,Maison d'hôte,anorac@wanadoo.fr,05.24.37.51.73,024-37-51.71,156 derb sidi massaoud bab doukkala
Marrakech,Riad Les Oliviers,Maison d'hôte,riaddesolives@YAHOO.FR,0 24-38-63-68,0 24-38-63-74 ,"47/48, rue de la bahia riad zitoun jdid"
Marrakech,Riad les trois cours,Maison d'hôte,majidservices3@hotmail.com,0 524 44 12 91/06 61-55-37-43,0 524 44 12 91,10/11/12 Derb El Ammaria Bab Doukkala
Marrakech,Riad Les Yeux Bleus,Maison d'hôte,Riadlesyeuxbleus@menara.ma,024.37.81.61,024.37.81.61,7 Derb El Frran Bab Doukkala
Marrakech,Riad L'etOile Du Sud,Maison d'hôte,Lagazelle.martine@wanadoo.fr,024-37-81-60/062-10-56-00,024-37-81-60,"64, rue touareg ksibt n'has"
Marrakech,Riad L'harmattan,Maison d'hôte,contact@riadharmattan.com,024/39-14-14/066/39.74.57 070/70.09.90,024.39.14.14,"78, derb boutouil kannaria"
Marrakech,RIAD LILA,Maison d'hôte,,024.38.41.28,024.33.04.87,21.derb mly Abdelkader derb dabachi
Marrakech,Riad linda,Maison d'hôte,,,,93 derb jamaa derb dabachi
Marrakech,Riad LoraLet Kenza,Maison d'hôte,lorakenza@menara.ma,024/42.76.39 . 066/01.13.53,,94/95 Derb Sakka Riad  Zitoun Lakdim 
Marrakech,Riad L'Orangerie,Maison d'hôte,Tinfo@riadorangeraie.com,024.37.87.89,024.37.87.89,"61,rue el yamani Laksour"
Marrakech,RIAD LOSRA,Maison d'hôte,,024.38.69.24,,103 diour jdad zaouia el abbassia
Marrakech,Riad Lotus Ambre,Maison d'hôte,Reservation@riadlotus.com,024/44.14.05   024/44.14.06,024/44.14.07,"22, Hay Zefriti Laksour"
Marrakech,Riad lotus perle,Maison d'hôte,,024.37.54.60-/024.37.54.61,024.37.54.62,N°54 DERB ZEMRANE BAB DOUKKALA
Marrakech,Riad Lotus Privilege,Maison d'hôte,,024/38.73.18,024/44.14.07,"3, derb fal ezzafriti, laksour"
Marrakech,Riad Lrchidee,Maison d'hôte,,024/38.52.11,024/38.52.07,42/43 Riad Larousse Sidi Bouamar
Marrakech,Riad Maamora,Maison d'hôte,Danyrobart@wanadoo.fr,024-38-94-60,024-38-94-60,"58, DERB AKHLIJ ARSET HABOUS SIDI BEN SLIMANE"
Marrakech,Riad Mabrouk,Maison d'hôte,,05.24.38.18.80,05.24.37.81.67,rue banie marine imm cinema  mabrouka
Marrakech,Riad Mabrouka,Maison d'hôte,info@riadmabrouka.com,024/37.75.79 /063/17.76.50/063/88.61.20,024/37.75.79,"56, Zankat Al Bahia Riad Zitoun Jdid"
Marrakech,Riad Madani,Maison d'hôte,club.internet@iam.net.ma,024/44.18.84,024/44.14.80,"64,Derb Dabachi Derb Moulay Ali "
Marrakech,Riad Magellan,Maison d'hôte,info@riadmajellan.com,024/37.60.70 . 061/08.20.41,024/37.60.70,"62, Derb El Hamam Mouassine"
Marrakech,Riad magi,Maison d'hôte,llias.tafoukt@caramail.com,024/42.66.88 070/60.15.81 067/84.14.09,024/42.66.88,"79,Moulay Abdelkader "
Marrakech,RIAD MAIPA,Maison d'hôte,,024.38.14.66,,5 derb jdid derb dabachi
Marrakech,Riad Maize,Maison d'hôte,Fartmissivich@hotmail.com,024/38.59.28,024/38.59.29,"95, Derb El Quadi Azbezt"
Marrakech,Riad Malika,Maison d'hôte,jean.luc 1@menara.ma,024/38.54.51,024/38.54.51,"29 à 36 ,Derb Arset Aouzal Bab Doukkala "
Marrakech,Riad Mandar Jamil,Maison d'hôte,riadnejmalounge@hotmail.com,024/42.72.74,024/42.72.74,43 Triq Moulay Taib Laksour
Marrakech,Riad maranna,Maison d'hôte,marana@menara.ma,024/39-13-66,024/44-13-04,10 Derb Ahmer Laksour
Marrakech,Riad Marhbabikoum,Maison d'hôte,marhababikoum@yahoo.com,024/42.04.09,024/42.04/09,"43,Derb Lahbib Lmagni Riad Zitoun jdid "
Marrakech,Riad Mariana,Maison d'hôte,,05.24.38.73.37,05.24.38.73.38,13 derb el bomba arsat el houta
Marrakech,RIAD MARKAAL,Maison d'hôte,,024.37.53.67,,9 derb jdid al kabir zaouia al abbassia
Marrakech,Riad Maryam,Maison d'hôte,karimiriad@hotmail.com,024/44.17.81. 061/19.31.96,024/42.90.88,"138,Boutouil,Bab Hilane "
Marrakech,Riad Massaoud,Maison d'hôte,r.massaoud@menara.ma,024/38.77.88,024/38.98.00,"89, Derb El Ferrane Riad Laarous "
Marrakech,Riad Massiba,Maison d'hôte,info@riads-marrakech.com,024/42.75.75 ,024/38.60.30,"38, Douar Graoua"
Marrakech,Riad Massim,Maison d'hôte,,024/38-52-45,,48 DERB SIDI MOHAMED
Marrakech,Riad Mazal,Maison d'hôte,,024.42.07.20,024.42.07.20,28.lot Albek quartier de l'hopital
Marrakech,Riad Mboja,Maison d'hôte,,,,medina
Marrakech,Riad Medea,Maison d'hôte,riadolive@yahoo.fr,024.44.18.84,024/44.18.84,"18, Derb Sidi hmed Soussi"
Marrakech,Riad Mehdi,Maison d'hôte,contact@riadmehdi.net,024/38.47.13       024/38.47.17,024/38.47.31,"2,Derb Sedra Bab Agnaou kasbah "
Marrakech,Riad Merdoudi,Maison d'hôte,,024/44.27.25,024/44.27.25,"81,Derb Jdidi,Riad Zitoun Lakdim"
Marrakech,Riad Meryem,Maison d'hôte,contact@riadmeriem.com         _,024/38.77.31,024/37.77.62,97 derb El qadi azbezt
Marrakech,Riad Mille et Une nuits,Maison d'hôte,riad1001nuits@menara.ma,024/37.55.55,024/37.50.50,"35, Derb Toudgha rida laarouss"
Marrakech,Riad Miski,Maison d'hôte,,024/39/16/29,,"6, DERB SIDI ABDELWASSA,BEB SALAH"
Marrakech,Riad mohtel ex yasmine,Maison d'hôte,,024.37.70.12/061.36.83.86,024.38.23.73,"209, diour saboune Bab taghazout"
Marrakech,Riad Monceau,Maison d'hôte,Riadmonceau@wanadoo.net.ma,024/43.29.02  /42.96.46,024/42.96.45,718 Derb Chaabane Riad Zitoun Lakdim 
Marrakech,Riad Monika,Maison d'hôte,riadmonika@menara.ma,024/42.91.55.061.09.21.27,024/42.91.54,"29, hart soura-medina"
Marrakech,Riad Moucharabih,Maison d'hôte,moroco-saga@cybernet.net.ma,024/38.72.12,024/38.73.33,"27,Derb L'Hotel Bab Doukkala "
Marrakech,Riad Moulay,Maison d'hôte,riadmoulay@menara.ma,024/42.74.26/024.30.69.94,024/30.69.94,"N°4 ,Derb Jdid Riad Zitoun Lakdim "
Marrakech,Riad mouna,Maison d'hôte,,,,n 6 derb el bir riad zitoun lakdim
Marrakech,Riad Mounia,Maison d'hôte,riad-mounia@voilà.fr,024/42.76.90 - 061/14.96.13,024/44.01.41,N° 66 Derb Jdid Riad Zitoun Lakdim
Marrakech,Riad Murakush,Maison d'hôte,,024/37/63/81,,"2,DERB ZAOUIA,BABDOUKALA"
Marrakech,Riad Musk,Maison d'hôte,riadmusk@lycos.fr,024/32.94.62,024/32.94.62,KM 12 Route de Ouarzazate Lot Tichka
Marrakech,Riad Nabila,Maison d'hôte,lesfeesdumaroc@menara.ma,0524 -38-04-21,0524 -38-04-21,"n°3,zaouia abbassia derbjmaa lakbir"
Marrakech,RIAD NAFIS,Maison d'hôte,,024.38.69.60,024.38.69.60,"53.54.derb ouyled ben salah, Sidi Mimoune"
Marrakech,Riad najma,Maison d'hôte,,024/42.22.88,024/42.22.87,targa-km 11 Souila Lamrabtine
Marrakech,Riad nasreen,Maison d'hôte,,05.24.38.50.16,05.24.38.34.52,44.45 derb zemrane bab doukkala
Marrakech,Riad Nejma Al janoub,Maison d'hôte,,024-38-05-89,,"46,Derb Lalla Azouna, Kaat Benahid"
Marrakech,Riad Nejma Loungue,Maison d'hôte,riadnejmalounge@hotmail.com,024/38.23.41 - 071/51.89.57,024/38.23.41,"45, Derb Sidi Mhamed El Hajd Bab Doukkala"
Marrakech,Riad nerja,Maison d'hôte,,024/39.18.11,,"100.derb caid rassou  ,bab aylane"
Marrakech,Riad Nesma,Maison d'hôte,,,,128 riad zitoun lakdim
Marrakech,Riad nimbus,Maison d'hôte,pierredekerantem@yahoo.fr,024/38.58.57,,40 Diour jdad Zaouia Sidi Bel Abbes
Marrakech,Riad Noces De Roses,Maison d'hôte,,024/38/62/37,024/38/62/37,"195,DEB ELO ARSA,SIDI AYOUB"
Marrakech,Riad Noga,Maison d'hôte,riadnoga@iam.net.ma,024/37.76.70 /024/38.52.46,024/38.94.46,78 derb jdid douar graoua
Marrakech,RIAD NOIR D IVOIRE,Maison d'hôte,,024.38.09.75,024.38.16.53,"31,derb jdid,bab doukkala"
Marrakech,Riad nomade,Maison d'hôte,pierre@riad-nomades.com,0524/38.47.23,0524/38.74.23,"N°56 derb chentouf, riad laarous"
Marrakech,Riad Nour Charana,Maison d'hôte,gpv@libertysurf.fr,024/38.60.94,024/38.69.31,31 Derb El Kbir Ben Saleh        
Marrakech,Riad Noura,Maison d'hôte,contact@riyadnora.com,02438.03.48/070-01-98-78,024/38.03.48,112 Derb Sidi Moussa Riad Zitoun Jdid
Marrakech,Riad nouzha,Maison d'hôte,,,,medina
Marrakech,Riad numero 10,Maison d'hôte,info@riadnumero10.com,024/62.25.60/064-47-31-80/024429667,,8 derb jamaa-riad zitoune lakdim
Marrakech,Riad Oasis,Maison d'hôte,riadoasis@menara.ma,024/38.64.64/024/38.06.88,024/38.06.66,"86,derb el makina,arset el baraka"
Marrakech,Riad olema spa,Maison d'hôte,,05.24.37.82.88,,32 derb sidi ahmed oumoussa bab doukkala
Marrakech,Riad opale,Maison d'hôte,,,,56 derb lahri berrima
Marrakech,Riad Opale,Maison d'hôte,,,,
Marrakech,Riad origine,Maison d'hôte,,,,11 derb ben moussa sidi ben slimane
Marrakech,Riad oumaima,Maison d'hôte,,024-38-28-48,024-38-74-48,"30, Derb Ouaihah, Sidi Abdelaziz"
Marrakech,Riad palmyra,Maison d'hôte,,024/38.68.03,024/38.68.22,"67, derb cadi haja sidi mimoune"
Marrakech,Riad pedronoor,Maison d'hôte,,024.38.43.97,,"N° 18/19 DB ATIA ALLAH, HAY SALAM"
Marrakech,RIAD PHILMAUGE,Maison d'hôte,,024-38-23-90,,"39, Derb El Fandak, Sidi Mimoune"
Marrakech,Riad Ptit habibi ex ennour,Maison d'hôte,,024.37.88.87,,"59,Toualt Sidi Ghanem,Zaouia El Abbassia"
Marrakech,Riad Puchka,Maison d'hôte,,024/44.26.34,024/44.26.34,"24,25,Derb El Haddada ,Ben Salah "
Marrakech,Riad qodia,Maison d'hôte,,,,
Marrakech,Riad quenza,Maison d'hôte,Riadqenza@wanadoo.fr,024.42.40.91,024.42.70.97,"24,derb  N'KHAL;RAHBA LAKDIMA"
Marrakech,Riad riad tamlil,Maison d'hôte,,,,
Marrakech,Riad rose de medina,Maison d'hôte,rosemedina@menara.ma,024.37.82.95/070.02.45.79,022.37.82.95,33 Derb Lahbib Memaguni Riad Zitoun Jdid
Marrakech,Riad sabah,Maison d'hôte,,05.24.38.90.34,05.24.38.90.34,13 derb m nabha kasbah
Marrakech,Riad sable chaud,Maison d'hôte,info@riadsablechaudmarrakech.com,024-38-31-42/062-83-78-26,024-38-31-42,N°135 Derb Jdid  Bab Doukkala 
Marrakech,Riad Sacr,Maison d'hôte,,024.39.19.24,,"120,derb Snane,Mouassine"
Marrakech,Riad safa,Maison d'hôte,,024.37.71.23,,64.65 Derb Lalla Azzouna Kaat Beahid
Marrakech,Riad Safar,Maison d'hôte,martin.annick@wanadoo.fr,024.39.10.10,024.39.10.10,"29,derb Ouihah ,Sidi Abdelaziz "
Marrakech,Riad Sahara Noor,Maison d'hôte,Riadsaharanour@netcourrier.com,024/37.65.70,024/37.65.70,118 Derb Dekkak Bab Doukkala
Marrakech,Riad samarkand,Maison d'hôte,riadsamarkand@menara.ma,024.38.78.80,024.38.36.03,"41, derb sidi lahcen ou ali bab doukkala"
Marrakech,Riad Samsli,Maison d'hôte,contact@riadsamsli.com,024.42.77.49/.61.26.54.30,024.42.77.49,24;derb jdid riyad zetoun lakdim
Marrakech,Riad Selouane,Maison d'hôte,,024.44.41.41,024.44.41.41,"6,derb Tizouggarine, Dar El Bacha"
Marrakech,RIAD SHADEN,Maison d'hôte,,024-38-38-34,024-38-38-33,"222, Derb E Kadi, Bab Aylane"
Marrakech,Riad Shemsi,Maison d'hôte,,024/38/48/48,024/38/98/78,"194,DERB CHTOUKA,KASBAH"
Marrakech,Riad si Khalifa,Maison d'hôte,Riadsikhalifa@wanadoo.com,0.024.44.33.81 -/024.38.74.01,024.44.33.81,"17, Derb ouayhah Sidi Abdelaziz"
Marrakech,Riad Sidi Ayoub,Maison d'hôte,riad.sidi.ayoub@wanadoo.fr,024/42.91.85,024/42.91.86,113/114 Derb El Arsa Sidi Ayoub 
Marrakech,Riad Sindibad,Maison d'hôte,riadsindibab@yahoo.fr,024/38.13.10,024/38.42.62,"413 Arset Ben Brahim , Bab Doukala"
Marrakech,Riad Slawi,Maison d'hôte,,024/37/79/67,,"92,DERBAHMED ELBORJ,SIDIBENSLIMANE"
Marrakech,Riad slitine,Maison d'hôte,info@riad-slitine,024.38.58.10,024.38.58.01,"42,derb zenkadaika riad zitoun jdid"
Marrakech,Riad sofia,Maison d'hôte,,05.24.37.60.22,05.24.37.60.22,179 derb arsat aouzal bab  doukkala
Marrakech,Riad spa bahia salam,Maison d'hôte,,05.24.42.60.60,05.24.42.70.70,61 avenue hoummane el fatouaqui
Marrakech,Riad Stitou,Maison d'hôte,,024-49-48-48,,"Jnane Brika, Lalla Haya, Targa"
Marrakech,Riad Sukkhan,Maison d'hôte,,024-38-25-76,,"101, Derb Sahriji, Bab Aylane"
Marrakech,Riad Taachchaqa,Maison d'hôte,,024-38-46-07,024-38-46-07,"19, Derb Ouayhah, Sidi Abdelaziz"
Marrakech,Riad taddert,Maison d'hôte,dartaddert@yahoo.fr,024/44.26.08  -  061/67.55.09,,"3, DERB EL FARANE ARSET EL HOUTA"
